vm_id;time;violation_percentage
15;300,10;0,100000
15;309,91;0,100000
15;314,02;0,100000
15;327,94;0,000000
15;600,10;0,000000
15;609,91;0,000000
15;614,02;0,000000
15;627,94;0,000000
15;900,10;0,100000
15;914,02;0,100000
15;927,94;0,000000
15;1200,10;0,100000
15;1209,91;0,100000
15;1214,02;0,100000
15;1227,94;0,000000
15;1500,10;0,000000
15;1800,10;0,000000
15;1809,91;0,000000
15;1814,02;0,000000
15;1827,94;0,000000
15;2100,10;0,150000
15;2109,91;0,150000
15;2114,02;0,000000
15;2400,10;0,000000
15;2409,91;0,000000
15;2414,02;0,000000
15;2700,10;0,000000
15;2709,91;0,000000
15;2714,02;0,000000
15;3000,10;0,000000
15;3009,91;0,000000
15;3014,02;0,000000
15;3300,10;0,000000
15;3309,91;0,000000
15;3314,02;0,000000
15;3600,10;0,000000
15;3609,91;0,000000
